hiany_id;hiany_eszkoznev;hiany_muszakicsop;hiany_muszakicsopnev;tobblet_id;tobblet_eszkoznev;tobblet_muszakicsop;toblet_muszakicsopnev
2796;Monitor - PHILIPS 243V7QJABF;SS02;Monitor;4634;Monitor Philips;SS02;Monitor
2796;Monitor - PHILIPS 243V7QJABF;SS02;Monitor;5146;Monitor Philips;SS02;Monitor
3043;Laptop- ASUS VivoBook S15;SS03;Laptop;4653;Laptop Asus;SS03;Laptop
3043;Laptop- ASUS VivoBook S15;SS03;Laptop;4871;Laptop Asus Inspiron;SS03;Laptop
49;SWITCH CISCO SE2500;SH02;Switch, Hub, Gateway;4615;Cisco Switch;SH99;Egyéb hálózati eszköz
49;SWITCH CISCO SE2500;SH02;Switch, Hub, Gateway;5138;Cisco Switch;SH99;Egyéb hálózati eszköz
2544;Laptop- DELL Vostro 3568;SS03;Laptop;4201;Laptop - Vostro 15 3568;SS03;Laptop
2544;Laptop- DELL Vostro 3568;SS03;Laptop;5329;Laptop - Vostro 15 3568;SS03;Laptop
3564;"Monitor Dell P2419H 24"" LED";SS02;Monitor;5208;Monitor - Dell P2419H;SS02;Monitor
3564;"Monitor Dell P2419H 24"" LED";SS02;Monitor;4629;Monitor - Dell P2419H;SS02;Monitor
2503;Monitor- LG LED monitor;SS02;Monitor;5464;LG Monitor;SS02;Monitor
2503;Monitor- LG LED monitor;SS02;Monitor;4819;Monitor LG;SS02;Monitor
2680;Laptop - Dell Vostro 3568;SS03;Laptop;4201;Laptop - Vostro 15 3568;SS03;Laptop
2680;Laptop - Dell Vostro 3568;SS03;Laptop;5329;Laptop - Vostro 15 3568;SS03;Laptop
3013;Notebook - ASUS VivoBook 15X 512FA-BQ685;SS03;Laptop;4869;Notebook;SS03;Laptop
3013;Notebook - ASUS VivoBook 15X 512FA-BQ685;SS03;Laptop;4653;Laptop Asus;SS03;Laptop
2529;Monitor- Philips 243V7QDAB/00 LED;SS02;Monitor;4765;monitor philips;SS02;Monitor
2529;Monitor- Philips 243V7QDAB/00 LED;SS02;Monitor;5146;Monitor Philips;SS02;Monitor
1867;Monitor - DELL LCD;SS02;Monitor;27890;Samsung LCD MONITOR;SS0202;Monitor LCD
1867;Monitor - DELL LCD;SS02;Monitor;4234;Monitor DELL;SS02;Monitor
3126;Számítógép- ASUS VivoMini PC;SS03;Laptop;4653;Laptop Asus;SS03;Laptop
3126;Számítógép- ASUS VivoMini PC;SS03;Laptop;4871;Laptop Asus Inspiron;SS03;Laptop
2825;Monitor - Philips 243V7QJABF/00;SS02;Monitor;4634;Monitor Philips;SS02;Monitor
2825;Monitor - Philips 243V7QJABF/00;SS02;Monitor;5146;Monitor Philips;SS02;Monitor
2992;Laptop- ASUS FX505DYAL071;SS03;Laptop;4653;Laptop Asus;SS03;Laptop
2992;Laptop- ASUS FX505DYAL071;SS03;Laptop;4871;Laptop Asus Inspiron;SS03;Laptop
2991;Laptop- ASUS ROG-STRIX-RTX2060-O6G;SS03;Laptop;4653;Laptop Asus;SS03;Laptop
2991;Laptop- ASUS ROG-STRIX-RTX2060-O6G;SS03;Laptop;4871;Laptop Asus Inspiron;SS03;Laptop
768;asztal kiegészítő 90 fokos elem;BA04;Kiegészítők asztalhoz;4672;Asztalív;BA04;Kiegészítők asztalhoz
768;asztal kiegészítő 90 fokos elem;BA04;Kiegészítők asztalhoz;28843;90 fokos ív;BA0401;Íves elem klf.
1443;Számitógép DELL Optiplex 7020MT;SS03;Laptop;4704;Számítógép - Dell Optiplex 7020MT;SS01;Számítógép
1443;Számitógép DELL Optiplex 7020MT;SS03;Laptop;4632;Laptop DELL;SS03;Laptop
2788;Monitor - Dell S2419H;SS02;Monitor;5180;Monitor DELL;SS02;Monitor
2788;Monitor - Dell S2419H;SS02;Monitor;4857;monitor dell;SS02;Monitor
93;CANON FÉNYMÁSOLÓ;KI02;Fénymásoló, Multifunkciós eszköz;905;VÍZFORRALÓ SENCOR;SN0699;Multifunkciós nyomtató egyéb
93;CANON FÉNYMÁSOLÓ;KI02;Fénymásoló, Multifunkciós eszköz;4791;nyomtató canon;SN01;Nyomtató
2986;Laptop- Lenovo Thinkpad T460s;SS03;Laptop;4868;Laptop;SS03;Laptop
2986;Laptop- Lenovo Thinkpad T460s;SS03;Laptop;5460;Laptop Dell;SS03;Laptop
3065;Számítógép- ASUS VivoMini UN65U-M005M;SS01;Számítógép;5028;Számítógép DELL;SS01;Számítógép
3065;Számítógép- ASUS VivoMini UN65U-M005M;SS01;Számítógép;4725;Számítógép DELL;SS01;Számítógép
2538;Számítógép-  DELL Optiplex 3050 Small;SS01;Számítógép;4702;Számítógép DELL OptiPlex 3050;SS01;Számítógép
2538;Számítógép-  DELL Optiplex 3050 Small;SS01;Számítógép;4832;Asztali számítógép - OptiPlex 3050;SS01;Számítógép
2981;Laptop- ACER Swift 3;SS03;Laptop;4868;Laptop;SS03;Laptop
2981;Laptop- ACER Swift 3;SS03;Laptop;5315;laptop Acer netbook;SS03;Laptop
1754;Laptop - Dell Optiplex 3040MT;SS03;Laptop;5460;Laptop Dell;SS03;Laptop
1754;Laptop - Dell Optiplex 3040MT;SS03;Laptop;4733;Laptop DELL;SS03;Laptop
1902;Számítógép - DELL PC Optiplex;SS01;Számítógép;5026;Számítógép DELL;SS01;Számítógép
1902;Számítógép - DELL PC Optiplex;SS01;Számítógép;4744;Számítógép DELL;SS01;Számítógép
3072;Nyomtató - Canon PIXMA MG2555S B;SN01;Nyomtató;4791;nyomtató canon;SN01;Nyomtató
3072;Nyomtató - Canon PIXMA MG2555S B;SN01;Nyomtató;4705;Nyomtató - Canon;SN01;Nyomtató
2479;Számítógép;SS01;Számítógép;4744;Számítógép DELL;SS01;Számítógép
2479;Számítógép;SS01;Számítógép;5028;Számítógép DELL;SS01;Számítógép
2958;"Laptop- ASUS X512FB-BQ219 15.6""";SS03;Laptop;4653;Laptop Asus;SS03;Laptop
2958;"Laptop- ASUS X512FB-BQ219 15.6""";SS03;Laptop;4871;Laptop Asus Inspiron;SS03;Laptop
3135;Monitor- Philips 243V7QJABF;SS02;Monitor;4634;Monitor Philips;SS02;Monitor
3135;Monitor- Philips 243V7QJABF;SS02;Monitor;5146;Monitor Philips;SS02;Monitor
2525;Számítógép;SS01;Számítógép;4744;Számítógép DELL;SS01;Számítógép
2525;Számítógép;SS01;Számítógép;5028;Számítógép DELL;SS01;Számítógép
1758;Laptop - Dell Optiplex 3040MT;SS03;Laptop;5460;Laptop Dell;SS03;Laptop
1758;Laptop - Dell Optiplex 3040MT;SS03;Laptop;4733;Laptop DELL;SS03;Laptop
2806;Monitor - ASUS VivoBook 15 szürke;SS03;Laptop;4985;Monitor ASUS;SS02;Monitor
2806;Monitor - ASUS VivoBook 15 szürke;SS03;Laptop;4653;Laptop Asus;SS03;Laptop
2536;Laptop- DELL Vostro 3568;SS03;Laptop;4201;Laptop - Vostro 15 3568;SS03;Laptop
2536;Laptop- DELL Vostro 3568;SS03;Laptop;5329;Laptop - Vostro 15 3568;SS03;Laptop
2543;Számítógép-  Imperium Core i5;SS01;Számítógép;4744;Számítógép DELL;SS01;Számítógép
2543;Számítógép-  Imperium Core i5;SS01;Számítógép;5028;Számítógép DELL;SS01;Számítógép
2838;Monitor - LG 29UM69G LED;SS02;Monitor;5464;LG Monitor;SS02;Monitor
2838;Monitor - LG 29UM69G LED;SS02;Monitor;4369;Monitor LG;SS02;Monitor
3336;Monitor - DELL P2419H;SS02;Monitor;4629;Monitor - Dell P2419H;SS02;Monitor
3336;Monitor - DELL P2419H;SS02;Monitor;5205;Monitor - Dell P2419H;SS02;Monitor
2542;Számítógép-  DELL Optiplex 3050 Small;SS01;Számítógép;4702;Számítógép DELL OptiPlex 3050;SS01;Számítógép
2542;Számítógép-  DELL Optiplex 3050 Small;SS01;Számítógép;4832;Asztali számítógép - OptiPlex 3050;SS01;Számítógép
2765;Laptop - NAVON Loop 360;SS03;Laptop;4868;Laptop;SS03;Laptop
2765;Laptop - NAVON Loop 360;SS03;Laptop;5460;Laptop Dell;SS03;Laptop
3980;Asztal - Hoxo sarkos FalproVOG;BA99;Egyéb asztal;253734;asztal;BA0201;Étkező asztal 4. személyes
3980;Asztal - Hoxo sarkos FalproVOG;BA99;Egyéb asztal;83626;Lerakó asztal cseresznye;BA9913;Egyéb asztal klf.
2833;Monitor - ASUS ROG Strix XG27VQ;SS02;Monitor;4985;Monitor ASUS;SS02;Monitor
2833;Monitor - ASUS ROG Strix XG27VQ;SS02;Monitor;4857;monitor dell;SS02;Monitor
2738;Laptop - Lenovo T430 i5 3320M;SS03;Laptop;4868;Laptop;SS03;Laptop
2738;Laptop - Lenovo T430 i5 3320M;SS03;Laptop;5460;Laptop Dell;SS03;Laptop
2659;Számítógép;SS01;Számítógép;4744;Számítógép DELL;SS01;Számítógép
2659;Számítógép;SS01;Számítógép;5028;Számítógép DELL;SS01;Számítógép
3258;"Monitor- Philips IPS 23,8""";SS02;Monitor;4634;Monitor Philips;SS02;Monitor
3258;"Monitor- Philips IPS 23,8""";SS02;Monitor;5146;Monitor Philips;SS02;Monitor
2667;Számítógép - Acer Revo RN76;SS01;Számítógép;5028;Számítógép DELL;SS01;Számítógép
2667;Számítógép - Acer Revo RN76;SS01;Számítógép;5026;Számítógép DELL;SS01;Számítógép
2754;Laptop - Lenovo Ideapad 330 81DE00WVHV;SS03;Laptop;4868;Laptop;SS03;Laptop
2754;Laptop - Lenovo Ideapad 330 81DE00WVHV;SS03;Laptop;5460;Laptop Dell;SS03;Laptop
2745;Laptop - Lenovo IdeaPad Y530 81FV00T5HV;SS03;Laptop;4868;Laptop;SS03;Laptop
2745;Laptop - Lenovo IdeaPad Y530 81FV00T5HV;SS03;Laptop;5460;Laptop Dell;SS03;Laptop
132;Monitor HP L2245wg;SS02;Monitor;4775;monitor HP;SS02;Monitor
132;Monitor HP L2245wg;SS02;Monitor;4234;Monitor DELL;SS02;Monitor
1903;Projektor - EPSON EB-W05;KK01;Projektor;5219;projektor Epson eb-w05;KK01;Projektor
1903;Projektor - EPSON EB-W05;KK01;Projektor;4399;Projektor Epson EB-W31;KK01;Projektor
92;CANON FÉNYMÁSOLÓ iR1022iF;KI02;Fénymásoló, Multifunkciós eszköz;905;VÍZFORRALÓ SENCOR;SN0699;Multifunkciós nyomtató egyéb
92;CANON FÉNYMÁSOLÓ iR1022iF;KI02;Fénymásoló, Multifunkciós eszköz;4791;nyomtató canon;SN01;Nyomtató
2748;"Monitor - Samsung 27"" C27HG70QQU";SS02;Monitor;4758;Monitor Samsung;SS02;Monitor
2748;"Monitor - Samsung 27"" C27HG70QQU";SS02;Monitor;4797;monitor Samsung;SS02;Monitor
3913;Laptop - Dell Latitude 5520;SS03;Laptop;4800;Laptop - Latitude 5520;SS03;Laptop
3913;Laptop - Dell Latitude 5520;SS03;Laptop;4543;Laptop DELL Latitude 3520;SS03;Laptop
2699;Laptop - LENOVO Ideapad D330;SS03;Laptop;4868;Laptop;SS03;Laptop
2699;Laptop - LENOVO Ideapad D330;SS03;Laptop;5460;Laptop Dell;SS03;Laptop
3961;Konténer - FalproCON;BS06;Görgős, fiókos szekrény;5128;Konténer;BS06;Görgős, fiókos szekrény
3961;Konténer - FalproCON;BS06;Görgős, fiókos szekrény;4805;görgős konténer 3 fiókos;BS06;Görgős, fiókos szekrény
2687;Számítógép - TOSHIBA 3TB;SS01;Számítógép;4744;Számítógép DELL;SS01;Számítógép
2687;Számítógép - TOSHIBA 3TB;SS01;Számítógép;5026;Számítógép DELL;SS01;Számítógép
2698;Laptop - Asus VivoBook S530UN-BQ082;SS03;Laptop;4653;Laptop Asus;SS03;Laptop
2698;Laptop - Asus VivoBook S530UN-BQ082;SS03;Laptop;4871;Laptop Asus Inspiron;SS03;Laptop
3246;Számítógép- DELL Precision T7810;SS01;Számítógép;5026;Számítógép DELL;SS01;Számítógép
3246;Számítógép- DELL Precision T7810;SS01;Számítógép;4744;Számítógép DELL;SS01;Számítógép
2661;Monitor- LG 24MP88HV-S;SS02;Monitor;5464;LG Monitor;SS02;Monitor
2661;Monitor- LG 24MP88HV-S;SS02;Monitor;4630;Monitor LG;SS02;Monitor
2671;Monitor - AOC IPS;SS02;Monitor;4820;Monitor AOC;SS02;Monitor
2671;Monitor - AOC IPS;SS02;Monitor;4922;monitor aoc;SS02;Monitor
2688;Számítógép - ASUS VivoMini PC PN40;SS01;Számítógép;5028;Számítógép DELL;SS01;Számítógép
2688;Számítógép - ASUS VivoMini PC PN40;SS01;Számítógép;4725;Számítógép DELL;SS01;Számítógép
2760;Számítógép - Intel Core i5;SS01;Számítógép;4744;Számítógép DELL;SS01;Számítógép
2760;Számítógép - Intel Core i5;SS01;Számítógép;5028;Számítógép DELL;SS01;Számítógép
2987;"Monitor- AOC 32""";SS02;Monitor;4820;Monitor AOC;SS02;Monitor
2987;"Monitor- AOC 32""";SS02;Monitor;4922;monitor aoc;SS02;Monitor
2790;Számítógép - INTEL i5;SS01;Számítógép;4744;Számítógép DELL;SS01;Számítógép
2790;Számítógép - INTEL i5;SS01;Számítógép;5028;Számítógép DELL;SS01;Számítógép
3453;Monitor - DELL P2720D;SS02;Monitor;5180;Monitor DELL;SS02;Monitor
3453;Monitor - DELL P2720D;SS02;Monitor;4857;monitor dell;SS02;Monitor
3594;Dell Latitude 3510 notebook Ci5;SS03;Laptop;5239;laptop DELL Latitude 3510;SS03;Laptop
3594;Dell Latitude 3510 notebook Ci5;SS03;Laptop;4848;Laptop - Latitude 3510;SS03;Laptop
3334;Számítógép - Dell Optiplex 3070minitower;SS01;Számítógép;5026;Számítógép DELL;SS01;Számítógép
3334;Számítógép - Dell Optiplex 3070minitower;SS01;Számítógép;4744;Számítógép DELL;SS01;Számítógép
2841;Számítógép - ASUS;SS01;Számítógép;5028;Számítógép DELL;SS01;Számítógép
2841;Számítógép - ASUS;SS01;Számítógép;4725;Számítógép DELL;SS01;Számítógép
3019;Számítógép - Fujitsu Celsius R670;SS01;Számítógép;4725;Számítógép DELL;SS01;Számítógép
3019;Számítógép - Fujitsu Celsius R670;SS01;Számítógép;4849;Számítógép DELL;SS01;Számítógép
3440;Monitor - DELL U2719DC;SS02;Monitor;5180;Monitor DELL;SS02;Monitor
3440;Monitor - DELL U2719DC;SS02;Monitor;4857;monitor dell;SS02;Monitor
3023;Számítógép - AMD Ryzen 5;SS01;Számítógép;4744;Számítógép DELL;SS01;Számítógép
3023;Számítógép - AMD Ryzen 5;SS01;Számítógép;5028;Számítógép DELL;SS01;Számítógép
3441;Monitor - DELL U2719DC;SS02;Monitor;5180;Monitor DELL;SS02;Monitor
3441;Monitor - DELL U2719DC;SS02;Monitor;4857;monitor dell;SS02;Monitor
2664;Laptop - Asus TUF Gaming FX504GE;SS03;Laptop;4653;Laptop Asus;SS03;Laptop
2664;Laptop - Asus TUF Gaming FX504GE;SS03;Laptop;4871;Laptop Asus Inspiron;SS03;Laptop
2650;Laptop- ASUS UX331UA;SS03;Laptop;4653;Laptop Asus;SS03;Laptop
2650;Laptop- ASUS UX331UA;SS03;Laptop;4871;Laptop Asus Inspiron;SS03;Laptop
2457;Laptop- ACER TravelMate B117-M-P16Q;SS03;Laptop;4868;Laptop;SS03;Laptop
2457;Laptop- ACER TravelMate B117-M-P16Q;SS03;Laptop;5315;laptop Acer netbook;SS03;Laptop
3060;Laptop- HP 255 G7;SS03;Laptop;5016;Laptop - HP ;SS03;Laptop
3060;Laptop- HP 255 G7;SS03;Laptop;5000;laptop hp;SS01;Számítógép
3077;Laptop - ASUS UX331FN-EG023T;SS03;Laptop;4653;Laptop Asus;SS03;Laptop
3077;Laptop - ASUS UX331FN-EG023T;SS03;Laptop;4871;Laptop Asus Inspiron;SS03;Laptop
3721;Laptop - Acer Aspire 5830;SS03;Laptop;4868;Laptop;SS03;Laptop
3721;Laptop - Acer Aspire 5830;SS03;Laptop;5315;laptop Acer netbook;SS03;Laptop
2632;LAptop- ASUS Zenbook Flip UX360CA;SS03;Laptop;4653;Laptop Asus;SS03;Laptop
2632;LAptop- ASUS Zenbook Flip UX360CA;SS03;Laptop;4871;Laptop Asus Inspiron;SS03;Laptop
3035;Számítógép- Fujitsu Celsius R920;SS01;Számítógép;4725;Számítógép DELL;SS01;Számítógép
3035;Számítógép- Fujitsu Celsius R920;SS01;Számítógép;4849;Számítógép DELL;SS01;Számítógép
3081;Számítógép - AMD Ryzen 3;SS01;Számítógép;4744;Számítógép DELL;SS01;Számítógép
3081;Számítógép - AMD Ryzen 3;SS01;Számítógép;5028;Számítógép DELL;SS01;Számítógép
3461;Számítógép - Sistem Tower I5 Supernova;SS01;Számítógép;4744;Számítógép DELL;SS01;Számítógép
3461;Számítógép - Sistem Tower I5 Supernova;SS01;Számítógép;5028;Számítógép DELL;SS01;Számítógép
1901;Számítógép - DELL PC Optiplex;SS01;Számítógép;5026;Számítógép DELL;SS01;Számítógép
1901;Számítógép - DELL PC Optiplex;SS01;Számítógép;4744;Számítógép DELL;SS01;Számítógép
3814;Szék - TEODORES;BU01;Szék;4911;szék kárpitos karfás;BU01;Szék
3814;Szék - TEODORES;BU01;Szék;4914;szék karfás kárpitos;BU01;Szék
3976;Asztal - Hoxo sarkos FalproVOG;BA99;Egyéb asztal;253734;asztal;BA0201;Étkező asztal 4. személyes
3976;Asztal - Hoxo sarkos FalproVOG;BA99;Egyéb asztal;83626;Lerakó asztal cseresznye;BA9913;Egyéb asztal klf.
3962;Konténer - FalproCON;BS06;Görgős, fiókos szekrény;5128;Konténer;BS06;Görgős, fiókos szekrény
3962;Konténer - FalproCON;BS06;Görgős, fiókos szekrény;4805;görgős konténer 3 fiókos;BS06;Görgős, fiókos szekrény
3940;Szék - SE-CLOUL20 karfás tárgyaló;BU01;Szék;5042;szék karfás kárpitos;BU01;Szék
3940;Szék - SE-CLOUL20 karfás tárgyaló;BU01;Szék;4911;szék kárpitos karfás;BU01;Szék
3941;Szék - SE-CLOUL20 karfás tárgyaló;BU01;Szék;5042;szék karfás kárpitos;BU01;Szék
3941;Szék - SE-CLOUL20 karfás tárgyaló;BU01;Szék;4911;szék kárpitos karfás;BU01;Szék
3977;Asztal - Hoxo sarkos FalproVOG;BA99;Egyéb asztal;253734;asztal;BA0201;Étkező asztal 4. személyes
3977;Asztal - Hoxo sarkos FalproVOG;BA99;Egyéb asztal;83626;Lerakó asztal cseresznye;BA9913;Egyéb asztal klf.
1447;LAPTOP DELL Optiplex 7020MT;SS03;Laptop;5460;Laptop Dell;SS03;Laptop
1447;LAPTOP DELL Optiplex 7020MT;SS03;Laptop;4733;Laptop DELL;SS03;Laptop
2654;"Monitor- AOC IPS 23,8"" I2490VXQ/BT";SS02;Monitor;4820;Monitor AOC;SS02;Monitor
2654;"Monitor- AOC IPS 23,8"" I2490VXQ/BT";SS02;Monitor;4922;monitor aoc;SS02;Monitor
2548;Laptop- ASUS X540LA;SS03;Laptop;4653;Laptop Asus;SS03;Laptop
2548;Laptop- ASUS X540LA;SS03;Laptop;4871;Laptop Asus Inspiron;SS03;Laptop
2805;Monitor - ASUS X543UA-DM1706 szürke;SS03;Laptop;4985;Monitor ASUS;SS02;Monitor
2805;Monitor - ASUS X543UA-DM1706 szürke;SS03;Laptop;4653;Laptop Asus;SS03;Laptop
1922;Számítógép - DELL PC Optiplex;SS01;Számítógép;5026;Számítógép DELL;SS01;Számítógép
1922;Számítógép - DELL PC Optiplex;SS01;Számítógép;4744;Számítógép DELL;SS01;Számítógép
3435;Számítógép - PST i5-10600KF;SS01;Számítógép;4744;Számítógép DELL;SS01;Számítógép
3435;Számítógép - PST i5-10600KF;SS01;Számítógép;5028;Számítógép DELL;SS01;Számítógép
3280;Számítógép - Raspberry Pi 4;SS01;Számítógép;4744;Számítógép DELL;SS01;Számítógép
3280;Számítógép - Raspberry Pi 4;SS01;Számítógép;5028;Számítógép DELL;SS01;Számítógép
3263;Számítógép - ASUS ROG Strix B550-F;SS01;Számítógép;5028;Számítógép DELL;SS01;Számítógép
3263;Számítógép - ASUS ROG Strix B550-F;SS01;Számítógép;4725;Számítógép DELL;SS01;Számítógép
3554;Számítógép Dell Optiplex 3080 MT W10 Pro;SS01;Számítógép;4976;Asztali számítógép - OptiPlex 3080;SS01;Számítógép
3554;Számítógép Dell Optiplex 3080 MT W10 Pro;SS01;Számítógép;5026;Számítógép DELL;SS01;Számítógép
2994;Számítógép- DELL PC Optiplex 3070 MT;SS01;Számítógép;4638;Számítógép DELL OptiPlex 3070;SS01;Számítógép
2994;Számítógép- DELL PC Optiplex 3070 MT;SS01;Számítógép;5026;Számítógép DELL;SS01;Számítógép
2741;Monitor - LG 27UK850-W;SS02;Monitor;5464;LG Monitor;SS02;Monitor
2741;Monitor - LG 27UK850-W;SS02;Monitor;4630;Monitor LG;SS02;Monitor
2708;Monitor - Asus VG279Q;SS02;Monitor;4985;Monitor ASUS;SS02;Monitor
2708;Monitor - Asus VG279Q;SS02;Monitor;4857;monitor dell;SS02;Monitor
2773;Monitor - LG 27MP59G-P;SS02;Monitor;5464;LG Monitor;SS02;Monitor
2773;Monitor - LG 27MP59G-P;SS02;Monitor;4630;Monitor LG;SS02;Monitor
2789;Monitor - LG IPS gamer;SS02;Monitor;5464;LG Monitor;SS02;Monitor
2789;Monitor - LG IPS gamer;SS02;Monitor;4630;Monitor LG;SS02;Monitor
2427;Laptop- ACER TravelMate B117-M-P16Q;SS03;Laptop;4868;Laptop;SS03;Laptop
2427;Laptop- ACER TravelMate B117-M-P16Q;SS03;Laptop;5315;laptop Acer netbook;SS03;Laptop
1885;"Laptop- DELL Inspiron 5567 15,6"" HD";SS03;Laptop;4264;Laptop - Inspiron 15 5567;SS03;Laptop
1885;"Laptop- DELL Inspiron 5567 15,6"" HD";SS03;Laptop;4219;Laptop - Inspiron 15 5567;SS03;Laptop
3604;Apple MAC Mini számítógép;SS01;Számítógép;5005;asztali számítógép aplle Mac mini;SS01;Számítógép
3604;Apple MAC Mini számítógép;SS01;Számítógép;4849;Számítógép DELL;SS01;Számítógép
2513;Laptop- LEN 80WK0099HV 15.6;SS03;Laptop;4868;Laptop;SS03;Laptop
2513;Laptop- LEN 80WK0099HV 15.6;SS03;Laptop;4201;Laptop - Vostro 15 3568;SS03;Laptop
2508;Ideapad- Lenovo Legion Y520;SS03;Laptop;4868;Laptop;SS03;Laptop
2508;Ideapad- Lenovo Legion Y520;SS03;Laptop;5460;Laptop Dell;SS03;Laptop
2506;Laptop- ACER Aspire 5 A515-51G-58G3;SS03;Laptop;4868;Laptop;SS03;Laptop
2506;Laptop- ACER Aspire 5 A515-51G-58G3;SS03;Laptop;5315;laptop Acer netbook;SS03;Laptop
2455;Laptop- ACER TravelMate B117-M-P16Q;SS03;Laptop;4868;Laptop;SS03;Laptop
2455;Laptop- ACER TravelMate B117-M-P16Q;SS03;Laptop;5315;laptop Acer netbook;SS03;Laptop
2555;Laptop- HP ProBook 440 GS;SS03;Laptop;5016;Laptop - HP ;SS03;Laptop
2555;Laptop- HP ProBook 440 GS;SS03;Laptop;5000;laptop hp;SS01;Számítógép
2556;Laptop- HP 250 G6 Notebook;SS03;Laptop;5016;Laptop - HP ;SS03;Laptop
2556;Laptop- HP 250 G6 Notebook;SS03;Laptop;4869;Notebook;SS03;Laptop
2452;Laptop- ACER TravelMate B117-M-P16Q;SS03;Laptop;4868;Laptop;SS03;Laptop
2452;Laptop- ACER TravelMate B117-M-P16Q;SS03;Laptop;5315;laptop Acer netbook;SS03;Laptop
2451;Laptop- ACER TravelMate B117-M-P16Q;SS03;Laptop;4868;Laptop;SS03;Laptop
2451;Laptop- ACER TravelMate B117-M-P16Q;SS03;Laptop;5315;laptop Acer netbook;SS03;Laptop
3229;Számítógép - Dell Optiplex 3070;SS01;Számítógép;4638;Számítógép DELL OptiPlex 3070;SS01;Számítógép
3229;Számítógép - Dell Optiplex 3070;SS01;Számítógép;5026;Számítógép DELL;SS01;Számítógép
2995;Számítógép- DELL PC Optiplex 3070 MT;SS01;Számítógép;4638;Számítógép DELL OptiPlex 3070;SS01;Számítógép
2995;Számítógép- DELL PC Optiplex 3070 MT;SS01;Számítógép;5026;Számítógép DELL;SS01;Számítógép
2450;Laptop- ACER TravelMate B117-M-P16Q;SS03;Laptop;4868;Laptop;SS03;Laptop
2450;Laptop- ACER TravelMate B117-M-P16Q;SS03;Laptop;5315;laptop Acer netbook;SS03;Laptop
3925;Szék - CINQUE ALTO I forgó;BU01;Szék;4911;szék kárpitos karfás;BU01;Szék
3925;Szék - CINQUE ALTO I forgó;BU01;Szék;4914;szék karfás kárpitos;BU01;Szék
3981;Asztal - körasztal FalproVOG;BA99;Egyéb asztal;253734;asztal;BA0201;Étkező asztal 4. személyes
3981;Asztal - körasztal FalproVOG;BA99;Egyéb asztal;83626;Lerakó asztal cseresznye;BA9913;Egyéb asztal klf.
1643;SWITCH LINKSYS 8 PORTOS EZXS88W;SH05;Switch;5048;D-LINK Switch 8 portos;SH99;Egyéb hálózati eszköz
1643;SWITCH LINKSYS 8 PORTOS EZXS88W;SH05;Switch;5333;Switch;SH99;Egyéb hálózati eszköz
2751;Tároló - DELL PowerVault SCv3020;SE19;Külső tároló eszköz egyéb;5064;DELL POWERVAULT 114X;SH99;Egyéb hálózati eszköz
2751;Tároló - DELL PowerVault SCv3020;SE19;Külső tároló eszköz egyéb;5056;DELL EMC STORAGE SCV3020;SH99;Egyéb hálózati eszköz
2749;Szerver - DELL R440;SS05;Szerver;5076;Szerver - PowerEdge R530;SH99;Egyéb hálózati eszköz
2749;Szerver - DELL R440;SS05;Szerver;4632;Laptop DELL;SS03;Laptop
3982;Asztal - FalproVOG;BA99;Egyéb asztal;253734;asztal;BA0201;Étkező asztal 4. személyes
3982;Asztal - FalproVOG;BA99;Egyéb asztal;83626;Lerakó asztal cseresznye;BA9913;Egyéb asztal klf.
3809;Vetítőrendszer - DLP;KK02;Vetítővászon;253883;étkezőasztal 4 szem.;BA0201;Étkező asztal 4. személyes
3809;Vetítőrendszer - DLP;KK02;Vetítővászon;253772;4 szem étkezőasztal;BA0201;Étkező asztal 4. személyes
3550;Dell PV114X mentőegység - szalagos;SE99;Egyéb informatikai eszköz;5057;DELL STORAGE;SH99;Egyéb hálózati eszköz
3550;Dell PV114X mentőegység - szalagos;SE99;Egyéb informatikai eszköz;5067;DELL STORAGE POWEREDGE;SH99;Egyéb hálózati eszköz
3770;Televízió - LG 55UN74003LB LED;KV04;Televízió;5065;tv LG;KV02;LCD televízió TV
3770;Televízió - LG 55UN74003LB LED;KV04;Televízió;1104;Samsung LCD televiyi=;KV0200;LCD televízió TV
1746;Szerver - Dell PowerEdge R530;SS05;Szerver;5076;Szerver - PowerEdge R530;SH99;Egyéb hálózati eszköz
1746;Szerver - Dell PowerEdge R530;SS05;Szerver;5067;DELL STORAGE POWEREDGE;SH99;Egyéb hálózati eszköz
1745;Szerver - Dell PowerEdge R220;SS05;Szerver;5076;Szerver - PowerEdge R530;SH99;Egyéb hálózati eszköz
1745;Szerver - Dell PowerEdge R220;SS05;Szerver;5067;DELL STORAGE POWEREDGE;SH99;Egyéb hálózati eszköz
